eid	pid	name	entity
920	1017	Trees_Lounge_(1996)	http://dbpedia.org/resource/Trees_Lounge
921	1018	Tie_Me_Up!_Tie_Me_Down!_(1990)	http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!
922	1019	Die_xue_shuang_xiong_(Killer,_The)_(1989)	http://dbpedia.org/resource/The_Killer_(1989_film)
923	1020	Gaslight_(1944)	http://dbpedia.org/resource/Gaslight_(1944_film)
924	1021	8_1/2_(1963)	http://dbpedia.org/resource/8½
925	1023	Fathers'_Day_(1997)	http://dbpedia.org/resource/Fathers'_Day_(1997_film)
926	1024	Mrs._Dalloway_(1997)	http://dbpedia.org/resource/Mrs_Dalloway_(film)
927	1025	Fire_Down_Below_(1997)	http://dbpedia.org/resource/Fire_Down_Below_(1997_film)
928	1027	Shooter,_The_(1995)	http://dbpedia.org/resource/The_Shooter_(1995_film)
929	1028	Grumpier_Old_Men_(1995)	http://dbpedia.org/resource/Grumpier_Old_Men
930	1029	Jury_Duty_(1995)	http://dbpedia.org/resource/Jury_Duty_(film)
931	1030	Beverly_Hillbillies,_The_(1993)	http://dbpedia.org/resource/The_Beverly_Hillbillies_(film)
932	1031	Lassie_(1994)	http://dbpedia.org/resource/Lassie_(1994_film)
933	1032	Little_Big_League_(1994)	http://dbpedia.org/resource/Little_Big_League
934	1033	Homeward_Bound_II:_Lost_in_San_Francisco_(1996)	http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco
935	1034	Quest,_The_(1996)	http://dbpedia.org/resource/The_Quest_(1996_film)
936	1035	Cool_Runnings_(1993)	http://dbpedia.org/resource/Cool_Runnings
937	1036	Drop_Dead_Fred_(1991)	http://dbpedia.org/resource/Drop_Dead_Fred
938	1037	Grease_2_(1982)	http://dbpedia.org/resource/Grease_2
939	1038	Switchback_(1997)	http://dbpedia.org/resource/Switchback_(film)
940	1039	Hamlet_(1996)	http://dbpedia.org/resource/Hamlet_(1996_film)
941	1040	Two_if_by_Sea_(1996)	http://dbpedia.org/resource/Two_If_by_Sea
942	1041	Forget_Paris_(1995)	http://dbpedia.org/resource/Forget_Paris
943	1042	Just_Cause_(1995)	http://dbpedia.org/resource/Just_Cause_(film)
944	1043	Rent-a-Kid_(1995)	http://dbpedia.org/resource/Rent-a-Kid
945	1044	Paper,_The_(1994)	http://dbpedia.org/resource/The_Paper_(film)
946	1045	Fearless_(1993)	http://dbpedia.org/resource/Fearless_(1993_film)
947	1046	Malice_(1993)	http://dbpedia.org/resource/Malice_(1993_film)
948	1047	Multiplicity_(1996)	http://dbpedia.org/resource/Multiplicity_(film)
949	1048	She's_the_One_(1996)	http://dbpedia.org/resource/She's_the_One_(1996_film)
950	1049	House_Arrest_(1996)	http://dbpedia.org/resource/House_Arrest_(1996_film)
951	1050	Ghost_and_Mrs._Muir,_The_(1947)	http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
952	1051	Associate,_The_(1996)	http://dbpedia.org/resource/The_Associate_(1996_film)
953	1052	Dracula:_Dead_and_Loving_It_(1995)	http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It
954	1053	Now_and_Then_(1995)	http://dbpedia.org/resource/Now_and_Then_(film)
955	1054	Mr._Wrong_(1996)	http://dbpedia.org/resource/Mr._Wrong
956	1055	Simple_Twist_of_Fate,_A_(1994)	http://dbpedia.org/resource/A_Simple_Twist_of_Fate
957	1057	Pallbearer,_The_(1996)	http://dbpedia.org/resource/The_Pallbearer
958	1058	War,_The_(1994)	http://dbpedia.org/resource/The_War_(film)
959	1059	Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood_(1996)	http://dbpedia.org/resource/Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood
960	1060	Adventures_of_Pinocchio,_The_(1996)	http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)
961	1061	Evening_Star,_The_(1996)	http://dbpedia.org/resource/The_Evening_Star
962	1062	Four_Days_in_September_(1997)	http://dbpedia.org/resource/Four_Days_in_September
963	1063	Little_Princess,_A_(1995)	http://dbpedia.org/resource/A_Little_Princess_(1995_film)
964	1064	Crossfire_(1947)	http://dbpedia.org/resource/Crossfire_(film)
965	1066	Balto_(1995)	http://dbpedia.org/resource/Balto_(film)
966	1067	Bottle_Rocket_(1996)	http://dbpedia.org/resource/Bottle_Rocket
967	1068	Star_Maker,_The_(Uomo_delle_stelle,_L')_(1995)	http://dbpedia.org/resource/The_Star_Maker_(1995_film)
968	1069	Amateur_(1994)	http://dbpedia.org/resource/Amateur_(1994_film)
969	1070	Living_in_Oblivion_(1995)	http://dbpedia.org/resource/Living_in_Oblivion
970	1071	Party_Girl_(1995)	http://dbpedia.org/resource/Party_Girl_(1995_film)
971	1072	Pyromaniac's_Love_Story,_A_(1995)	http://dbpedia.org/resource/A_Pyromaniac's_Love_Story
972	1073	Shallow_Grave_(1994)	http://dbpedia.org/resource/Shallow_Grave_(1994_film)
973	1074	Reality_Bites_(1994)	http://dbpedia.org/resource/Reality_Bites
974	1075	Man_of_No_Importance,_A_(1994)	http://dbpedia.org/resource/A_Man_of_No_Importance_(film)
975	1076	Pagemaster,_The_(1994)	http://dbpedia.org/resource/The_Pagemaster
976	1077	Love_and_a_.45_(1994)	http://dbpedia.org/resource/Love_and_a_.45
977	1078	Oliver_&_Company_(1988)	http://dbpedia.org/resource/Oliver_&_Company
978	1079	Joe's_Apartment_(1996)	http://dbpedia.org/resource/Joe's_Apartment
979	1081	Curdled_(1996)	http://dbpedia.org/resource/Curdled_(film)
980	1082	Female_Perversions_(1996)	http://dbpedia.org/resource/Female_Perversions
981	1083	Albino_Alligator_(1996)	http://dbpedia.org/resource/Albino_Alligator
982	1084	Anne_Frank_Remembered_(1995)	http://dbpedia.org/resource/Anne_Frank_Remembered
983	1085	Carried_Away_(1996)	http://dbpedia.org/resource/Carried_Away_(1996_film)
984	1088	Double_Team_(1997)	http://dbpedia.org/resource/Double_Team_(film)
985	1089	Speed_2:_Cruise_Control_(1997)	http://dbpedia.org/resource/Speed_2:_Cruise_Control
986	1090	Sliver_(1993)	http://dbpedia.org/resource/Sliver_(film)
987	1091	Pete's_Dragon_(1977)	http://dbpedia.org/resource/Pete's_Dragon_(1977_film)
988	1092	Dear_God_(1996)	http://dbpedia.org/resource/Dear_God_(film)
989	1093	Live_Nude_Girls_(1995)	http://dbpedia.org/resource/Live_Nude_Girls
990	1094	Thin_Line_Between_Love_and_Hate,_A_(1996)	http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate
991	1095	High_School_High_(1996)	http://dbpedia.org/resource/High_School_High
992	1096	Commandments_(1997)	http://dbpedia.org/resource/Commandments_(film)
993	1097	Hate_(Haine,_La)_(1995)	http://dbpedia.org/resource/La_Haine
994	1098	Flirting_With_Disaster_(1996)	http://dbpedia.org/resource/Flirting_with_Disaster_(film)
995	1100	What_Happened_Was..._(1994)	http://dbpedia.org/resource/What_Happened_Was
996	1101	Six_Degrees_of_Separation_(1993)	http://dbpedia.org/resource/Six_Degrees_of_Separation_(film)
997	1103	Trust_(1990)	http://dbpedia.org/resource/Trust_(1990_film)
998	1104	C'est_arrivé_près_de_chez_vous_(1992)	http://dbpedia.org/resource/Man_Bites_Dog_(film)
999	1105	Firestorm_(1998)	http://dbpedia.org/resource/Firestorm_(1998_film)
1000	1106	Newton_Boys,_The_(1998)	http://dbpedia.org/resource/The_Newton_Boys
1001	1107	Beyond_Rangoon_(1995)	http://dbpedia.org/resource/Beyond_Rangoon
1002	1108	Feast_of_July_(1995)	http://dbpedia.org/resource/Feast_of_July
1003	1109	Death_and_the_Maiden_(1994)	http://dbpedia.org/resource/Death_and_the_Maiden_(film)
1004	1110	Tank_Girl_(1995)	http://dbpedia.org/resource/Tank_Girl_(film)
1005	1111	Double_Happiness_(1994)	http://dbpedia.org/resource/Double_Happiness_(film)
1006	1112	Cobb_(1994)	http://dbpedia.org/resource/Cobb_(film)
1007	1113	Mrs._Parker_and_the_Vicious_Circle_(1994)	http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle
1008	1114	Faithful_(1996)	http://dbpedia.org/resource/Faithful_(1996_film)
1009	1115	Twelfth_Night_(1996)	http://dbpedia.org/resource/Twelfth_Night_(1996_film)
1010	1116	Mark_of_Zorro,_The_(1940)	http://dbpedia.org/resource/The_Mark_of_Zorro_(1940_film)
1011	1117	Surviving_Picasso_(1996)	http://dbpedia.org/resource/Surviving_Picasso
1012	1118	Up_in_Smoke_(1978)	http://dbpedia.org/resource/Up_in_Smoke
1013	1119	Some_Kind_of_Wonderful_(1987)	http://dbpedia.org/resource/Some_Kind_of_Wonderful_(film)
1014	1120	I'm_Not_Rappaport_(1996)	http://dbpedia.org/resource/I'm_Not_Rappaport_(film)
1015	1121	Umbrellas_of_Cherbourg,_The_(Parapluies_de_Cherbourg,_Les)_(1964)	http://dbpedia.org/resource/The_Umbrellas_of_Cherbourg
1016	1122	They_Made_Me_a_Criminal_(1939)	http://dbpedia.org/resource/They_Made_Me_a_Criminal
1017	1123	Last_Time_I_Saw_Paris,_The_(1954)	http://dbpedia.org/resource/The_Last_Time_I_Saw_Paris
1018	1124	Farewell_to_Arms,_A_(1932)	http://dbpedia.org/resource/A_Farewell_to_Arms_(1932_film)
1019	1125	Innocents,_The_(1961)	http://dbpedia.org/resource/The_Innocents_(1961_film)
1020	1126	Old_Man_and_the_Sea,_The_(1958)	http://dbpedia.org/resource/The_Old_Man_and_the_Sea_(1958_film)
1021	1127	Truman_Show,_The_(1998)	http://dbpedia.org/resource/The_Truman_Show
1022	1129	Chungking_Express_(1994)	http://dbpedia.org/resource/Chungking_Express
1023	1131	Safe_(1995)	http://dbpedia.org/resource/Safe_(1995_film)
1024	1132	Feeling_Minnesota_(1996)	http://dbpedia.org/resource/Feeling_Minnesota
1025	1133	Escape_to_Witch_Mountain_(1975)	http://dbpedia.org/resource/Escape_to_Witch_Mountain_(1975_film)
1026	1134	Get_on_the_Bus_(1996)	http://dbpedia.org/resource/Get_on_the_Bus
1027	1135	Doors,_The_(1991)	http://dbpedia.org/resource/The_Doors_(film)
1028	1136	Ghosts_of_Mississippi_(1996)	http://dbpedia.org/resource/Ghosts_of_Mississippi
1029	1137	Beautiful_Thing_(1996)	http://dbpedia.org/resource/Beautiful_Thing_(film)
1030	1138	Best_Men_(1997)	http://dbpedia.org/resource/Best_Men
1031	1139	Hackers_(1995)	http://dbpedia.org/resource/Hackers_(film)
1032	1140	Road_to_Wellville,_The_(1994)	http://dbpedia.org/resource/The_Road_to_Wellville_(film)
1033	1141	War_Room,_The_(1993)	http://dbpedia.org/resource/The_War_Room
1034	1142	When_We_Were_Kings_(1996)	http://dbpedia.org/resource/When_We_Were_Kings
1035	1143	Hard_Eight_(1996)	http://dbpedia.org/resource/Hard_Eight_(film)
1036	1144	Quiet_Room,_The_(1996)	http://dbpedia.org/resource/The_Quiet_Room_(1996_film)
1037	1145	Blue_Chips_(1994)	http://dbpedia.org/resource/Blue_Chips
1038	1146	Calendar_Girl_(1993)	http://dbpedia.org/resource/Calendar_Girl_(1993_film)
1039	1147	My_Family_(1995)	http://dbpedia.org/resource/My_Family_(film)
1040	1148	Tom_&_Viv_(1994)	http://dbpedia.org/resource/Tom_&_Viv
1041	1149	Walkabout_(1971)	http://dbpedia.org/resource/Walkabout_(film)
1042	1150	Last_Dance_(1996)	http://dbpedia.org/resource/Last_Dance_(1996_film)
1043	1151	Original_Gangstas_(1996)	http://dbpedia.org/resource/Original_Gangstas
1044	1152	In_Love_and_War_(1996)	http://dbpedia.org/resource/In_Love_and_War_(1996_film)
1045	1154	Alphaville_(1965)	http://dbpedia.org/resource/Alphaville_(film)
1046	1155	Rendezvous_in_Paris_(Rendez-vous_de_Paris,_Les)_(1995)	http://dbpedia.org/resource/Rendezvous_in_Paris_(1995_film)
1047	1156	Cyclo_(1995)	http://dbpedia.org/resource/Cyclo_(film)
1048	1157	Relic,_The_(1997)	http://dbpedia.org/resource/The_Relic
1049	1158	Fille_seule,_La_(A_Single_Girl)_(1995)	http://dbpedia.org/resource/A_Single_Girl
1050	1159	Stalker_(1979)	http://dbpedia.org/resource/Stalker_(1979_film)
1051	1160	Love!_Valour!_Compassion!_(1997)	http://dbpedia.org/resource/Love!_Valour!_Compassion!_(film)
1052	1162	Phat_Beach_(1996)	http://dbpedia.org/resource/Phat_Beach
1053	1163	Portrait_of_a_Lady,_The_(1996)	http://dbpedia.org/resource/The_Portrait_of_a_Lady_(film)
1054	1164	Zeus_and_Roxanne_(1997)	http://dbpedia.org/resource/Zeus_and_Roxanne
1055	1165	Big_Bully_(1996)	http://dbpedia.org/resource/Big_Bully_(film)
1056	1166	Love_&_Human_Remains_(1993)	http://dbpedia.org/resource/Love_and_Human_Remains
1057	1167	Sum_of_Us,_The_(1994)	http://dbpedia.org/resource/The_Sum_of_Us_(film)
1058	1169	Fresh_(1994)	http://dbpedia.org/resource/Fresh_(1994_film)
1059	1170	Spanking_the_Monkey_(1994)	http://dbpedia.org/resource/Spanking_the_Monkey
1060	1171	Wild_Reeds_(1994)	http://dbpedia.org/resource/Wild_Reeds
1061	1172	Women,_The_(1939)	http://dbpedia.org/resource/The_Women_(1939_film)
1062	1173	Bliss_(1997)	http://dbpedia.org/resource/Bliss_(1997_film)
1063	1174	Caught_(1996)	http://dbpedia.org/resource/Caught_(1996_film)
1064	1175	Hugo_Pool_(1997)	http://dbpedia.org/resource/Hugo_Pool
1065	1177	Dunston_Checks_In_(1996)	http://dbpedia.org/resource/Dunston_Checks_In
1066	1179	Man_of_the_House_(1995)	http://dbpedia.org/resource/Man_of_the_House_(1995_film)
1067	1180	I_Love_Trouble_(1994)	http://dbpedia.org/resource/I_Love_Trouble_(1994_film)
1068	1181	Low_Down_Dirty_Shame,_A_(1994)	http://dbpedia.org/resource/A_Low_Down_Dirty_Shame
1069	1182	Cops_and_Robbersons_(1994)	http://dbpedia.org/resource/Cops_&_Robbersons
1070	1183	Cowboy_Way,_The_(1994)	http://dbpedia.org/resource/The_Cowboy_Way_(film)
1071	1184	Endless_Summer_2,_The_(1994)	http://dbpedia.org/resource/The_Endless_Summer_II
1072	1185	In_the_Army_Now_(1994)	http://dbpedia.org/resource/In_the_Army_Now_(film)
1073	1186	Inkwell,_The_(1994)	http://dbpedia.org/resource/The_Inkwell
1074	1187	Switchblade_Sisters_(1975)	http://dbpedia.org/resource/Switchblade_Sisters
1075	1188	Young_Guns_II_(1990)	http://dbpedia.org/resource/Young_Guns_II
1076	1189	Prefontaine_(1997)	http://dbpedia.org/resource/Prefontaine_(film)
1077	1190	That_Old_Feeling_(1997)	http://dbpedia.org/resource/That_Old_Feeling_(film)
1078	1191	Letter_From_Death_Row,_A_(1998)	http://dbpedia.org/resource/A_Letter_from_Death_Row_(film)
1079	1193	Before_the_Rain_(Pred_dozhdot)_(1994)	http://dbpedia.org/resource/Before_the_Rain_(1994_film)
1080	1194	Once_Were_Warriors_(1994)	http://dbpedia.org/resource/Once_Were_Warriors_(film)
1081	1197	Family_Thing,_A_(1996)	http://dbpedia.org/resource/A_Family_Thing
1082	1198	Purple_Noon_(1960)	http://dbpedia.org/resource/Purple_Noon
1083	1199	Cemetery_Man_(Dellamorte_Dellamore)_(1994)	http://dbpedia.org/resource/Cemetery_Man
1084	1200	Kim_(1950)	http://dbpedia.org/resource/Kim_(1950_film)
1085	1204	To_Be_or_Not_to_Be_(1942)	http://dbpedia.org/resource/To_Be_or_Not_to_Be_(1942_film)
1086	1205	Secret_Agent,_The_(1996)	http://dbpedia.org/resource/The_Secret_Agent_(1996_film)
1087	1206	Amos_&_Andrew_(1993)	http://dbpedia.org/resource/Amos_&_Andrew
1088	1207	Jade_(1995)	http://dbpedia.org/resource/Jade_(film)
1089	1208	Kiss_of_Death_(1995)	http://dbpedia.org/resource/Kiss_of_Death_(1995_film)
1090	1209	Mixed_Nuts_(1994)	http://dbpedia.org/resource/Mixed_Nuts
1091	1210	Virtuosity_(1995)	http://dbpedia.org/resource/Virtuosity
1092	1211	Blue_Sky_(1994)	http://dbpedia.org/resource/Blue_Sky_(1994_film)
1093	1212	Flesh_and_Bone_(1993)	http://dbpedia.org/resource/Flesh_and_Bone_(film)
1094	1213	Guilty_as_Sin_(1993)	http://dbpedia.org/resource/Guilty_as_Sin
1095	1214	In_the_Realm_of_the_Senses_(Ai_no_corrida)_(1976)	http://dbpedia.org/resource/In_the_Realm_of_the_Senses
1096	1215	Barb_Wire_(1996)	http://dbpedia.org/resource/Barb_Wire_(1996_film)
1097	1216	Kissed_(1996)	http://dbpedia.org/resource/Kissed
1098	1217	Assassins_(1995)	http://dbpedia.org/resource/Assassins_(1995_film)
1099	1218	Friday_(1995)	http://dbpedia.org/resource/Friday_(1995_film)
1100	1219	Goofy_Movie,_A_(1995)	http://dbpedia.org/resource/A_Goofy_Movie
1101	1220	Higher_Learning_(1995)	http://dbpedia.org/resource/Higher_Learning
1102	1221	When_a_Man_Loves_a_Woman_(1994)	http://dbpedia.org/resource/When_a_Man_Loves_a_Woman_(film)
1103	1222	Judgment_Night_(1993)	http://dbpedia.org/resource/Judgment_Night_(film)
1104	1223	King_of_the_Hill_(1993)	http://dbpedia.org/resource/King_of_the_Hill_(1993_film)
1105	1224	Scout,_The_(1994)	http://dbpedia.org/resource/The_Scout_(1994_film)
1106	1225	Angus_(1995)	http://dbpedia.org/resource/Angus_(film)
1107	1227	Awfully_Big_Adventure,_An_(1995)	http://dbpedia.org/resource/An_Awfully_Big_Adventure
1108	1228	Under_Siege_2:_Dark_Territory_(1995)	http://dbpedia.org/resource/Under_Siege_2:_Dark_Territory
1109	1230	Ready_to_Wear_(Pret-A-Porter)_(1994)	http://dbpedia.org/resource/Prêt-à-Porter_(film)
1110	1231	Marked_for_Death_(1990)	http://dbpedia.org/resource/Marked_for_Death
1111	1233	Nénette_et_Boni_(1996)	http://dbpedia.org/resource/Nénette_and_Boni
1112	1234	Chairman_of_the_Board_(1998)	http://dbpedia.org/resource/Chairman_of_the_Board_(film)
1113	1237	Twisted_(1996)	http://dbpedia.org/resource/Twisted_(1996_film)
1114	1239	Cutthroat_Island_(1995)	http://dbpedia.org/resource/Cutthroat_Island
1115	1240	Ghost_in_the_Shell_(Kokaku_kidotai)_(1995)	http://dbpedia.org/resource/Ghost_in_the_Shell_(1995_film)
1116	1241	Van,_The_(1996)	http://dbpedia.org/resource/The_Van_(1996_film)
1117	1242	Old_Lady_Who_Walked_in_the_Sea,_The_(Vieille_qui_marchait_dans_la_mer,_La)_(1991)	http://dbpedia.org/resource/The_Old_Lady_Who_Walked_in_the_Sea
1118	1244	Metro_(1997)	http://dbpedia.org/resource/Metro_(1997_film)
1119	1245	Gridlock'd_(1997)	http://dbpedia.org/resource/Gridlock'd
1120	1246	Bushwhacked_(1995)	http://dbpedia.org/resource/Bushwhacked_(film)
1121	1247	Bad_Girls_(1994)	http://dbpedia.org/resource/Bad_Girls_(1994_film)
1122	1250	Best_of_the_Best_3:_No_Turning_Back_(1995)	http://dbpedia.org/resource/Best_of_the_Best_3:_No_Turning_Back
1123	1251	A_Chef_in_Love_(1996)	http://dbpedia.org/resource/A_Chef_in_Love
1124	1252	Contempt_(Mépris,_Le)_(1963)	http://dbpedia.org/resource/Contempt_(film)
1125	1253	Tie_That_Binds,_The_(1995)	http://dbpedia.org/resource/The_Tie_That_Binds_(1995_film)
1126	1254	Gone_Fishin'_(1997)	http://dbpedia.org/resource/Gone_Fishin'_(film)
1127	1255	Broken_English_(1996)	http://dbpedia.org/resource/Broken_English_(1996_film)
1128	1256	Designated_Mourner,_The_(1997)	http://dbpedia.org/resource/The_Designated_Mourner
1129	1257	Designated_Mourner,_The_(1997)	http://dbpedia.org/resource/The_Designated_Mourner
1130	1258	Trial_and_Error_(1997)	http://dbpedia.org/resource/Trial_and_Error_(1997_film)
1131	1259	Pie_in_the_Sky_(1995)	http://dbpedia.org/resource/Pie_in_the_Sky_(1996_film)
1132	1260	Total_Eclipse_(1995)	http://dbpedia.org/resource/Total_Eclipse_(film)
1133	1261	Run_of_the_Country,_The_(1995)	http://dbpedia.org/resource/The_Run_of_the_Country
1134	1262	Walking_and_Talking_(1996)	http://dbpedia.org/resource/Walking_and_Talking
1135	1263	Foxfire_(1996)	http://dbpedia.org/resource/Foxfire_(1996_film)
1136	1265	Star_Maps_(1997)	http://dbpedia.org/resource/Star_Maps_(film)
1137	1268	Bitter_Moon_(1992)	http://dbpedia.org/resource/Bitter_Moon
1138	1269	Love_in_the_Afternoon_(1957)	http://dbpedia.org/resource/Love_in_the_Afternoon_(1957_film)
1139	1270	Life_with_Mikey_(1993)	http://dbpedia.org/resource/Life_with_Mikey
1140	1271	North_(1994)	http://dbpedia.org/resource/North_(1994_film)
1141	1273	Color_of_Night_(1994)	http://dbpedia.org/resource/Color_of_Night
1142	1274	Robocop_3_(1993)	http://dbpedia.org/resource/RoboCop_3
1143	1278	Selena_(1997)	http://dbpedia.org/resource/Selena_(film)
1144	1279	Wild_America_(1997)	http://dbpedia.org/resource/Wild_America_(film)
1145	1280	Gang_Related_(1997)	http://dbpedia.org/resource/Gang_Related
1146	1281	Manny_&_Lo_(1996)	http://dbpedia.org/resource/Manny_&_Lo
1147	1282	Grass_Harp,_The_(1995)	http://dbpedia.org/resource/The_Grass_Harp_(film)
1148	1283	Out_to_Sea_(1997)	http://dbpedia.org/resource/Out_to_Sea
1149	1284	Before_and_After_(1996)	http://dbpedia.org/resource/Before_and_After_(film)
1150	1285	Princess_Caraboo_(1994)	http://dbpedia.org/resource/Princess_Caraboo_(film)
1151	1286	Shall_We_Dance?_(1937)	http://dbpedia.org/resource/Shall_We_Dance_(1937_film)
1152	1287	Ed_(1996)	http://dbpedia.org/resource/Ed_(film)
1153	1288	Denise_Calls_Up_(1995)	http://dbpedia.org/resource/Denise_Calls_Up
1154	1290	Country_Life_(1994)	http://dbpedia.org/resource/Country_Life_(film)
1155	1291	Celtic_Pride_(1996)	http://dbpedia.org/resource/Celtic_Pride
1156	1292	Simple_Wish,_A_(1997)	http://dbpedia.org/resource/A_Simple_Wish
1157	1293	Star_Kid_(1997)	http://dbpedia.org/resource/Star_Kid
1158	1295	Kicked_in_the_Head_(1997)	http://dbpedia.org/resource/Kicked_in_the_Head_(film)
1159	1296	Indian_Summer_(1996)	http://dbpedia.org/resource/Indian_Summer_(1996_film)
1160	1297	Love_Affair_(1994)	http://dbpedia.org/resource/Love_Affair_(1994_film)
1161	1298	Band_Wagon,_The_(1953)	http://dbpedia.org/resource/The_Band_Wagon
1162	1299	Penny_Serenade_(1941)	http://dbpedia.org/resource/Penny_Serenade
1163	1300	'Til_There_Was_You_(1997)	http://dbpedia.org/resource/'Til_There_Was_You
1164	1301	Stripes_(1981)	http://dbpedia.org/resource/Stripes_(film)
1165	1303	Getaway,_The_(1994)	http://dbpedia.org/resource/The_Getaway_(1994_film)
1166	1305	National_Lampoon's_Senior_Trip_(1995)	http://dbpedia.org/resource/National_Lampoon's_Senior_Trip
1167	1308	Babyfever_(1994)	http://dbpedia.org/resource/Babyfever
1168	1310	Walk_in_the_Sun,_A_(1945)	http://dbpedia.org/resource/A_Walk_in_the_Sun_(1945_film)
1169	1311	Waiting_to_Exhale_(1995)	http://dbpedia.org/resource/Waiting_to_Exhale
1170	1313	Palmetto_(1998)	http://dbpedia.org/resource/Palmetto_(film)
1171	1314	Surviving_the_Game_(1994)	http://dbpedia.org/resource/Surviving_the_Game
1172	1316	Horse_Whisperer,_The_(1998)	http://dbpedia.org/resource/The_Horse_Whisperer_(film)
1173	1317	Journey_of_August_King,_The_(1995)	http://dbpedia.org/resource/The_Journey_of_August_King
1174	1318	Catwalk_(1995)	http://dbpedia.org/resource/Catwalk_(film)
1175	1323	Wooden_Man's_Bride,_The_(Wu_Kui)_(1994)	http://dbpedia.org/resource/The_Wooden_Man's_Bride
1176	1325	August_(1996)	http://dbpedia.org/resource/August_(1996_film)
1177	1326	Boys_(1996)	http://dbpedia.org/resource/Boys_(1996_film)
1178	1327	Captives_(1994)	http://dbpedia.org/resource/Captives
1179	1328	Of_Love_and_Shadows_(1994)	http://dbpedia.org/resource/Of_Love_and_Shadows
1180	1330	An_Unforgettable_Summer_(1994)	http://dbpedia.org/resource/An_Unforgettable_Summer
1181	1333	Midnight_Dancers_(Sibak)_(1994)	http://dbpedia.org/resource/Sibak:_Midnight_Dancers
1182	1334	Somebody_to_Love_(1994)	http://dbpedia.org/resource/Somebody_to_Love_(1994_film)
1183	1335	American_Buffalo_(1996)	http://dbpedia.org/resource/American_Buffalo_(film)
1184	1336	Kazaam_(1996)	http://dbpedia.org/resource/Kazaam
1185	1337	Larger_Than_Life_(1996)	http://dbpedia.org/resource/Larger_than_Life_(film)
1186	1338	Two_Deaths_(1995)	http://dbpedia.org/resource/Two_Deaths
1187	1339	Stefano_Quantestorie_(1993)	http://dbpedia.org/resource/Stefano_Quantestorie
1188	1340	Crude_Oasis,_The_(1995)	http://dbpedia.org/resource/The_Crude_Oasis
1189	1341	Hedd_Wyn_(1992)	http://dbpedia.org/resource/Hedd_Wyn_(film)
1190	1342	Convent,_The_(Convento,_O)_(1995)	http://dbpedia.org/resource/The_Convent_(1995_film)
1191	1343	Lotto_Land_(1995)	http://dbpedia.org/resource/Lotto_Land
1192	1345	Day_the_Sun_Turned_Cold,_The_(Tianguo_niezi)_(1994)	http://dbpedia.org/resource/The_Day_the_Sun_Turned_Cold
1193	1347	Ballad_of_Narayama,_The_(Narayama_Bushiko)_(1958)	http://dbpedia.org/resource/The_Ballad_of_Narayama_(1958_film)
1194	1348	Every_Other_Weekend_(1990)	http://dbpedia.org/resource/Every_Other_Weekend_(film)
1195	1349	Mille_bolle_blu_(1993)	http://dbpedia.org/resource/Mille_bolle_blu
1196	1350	Crows_and_Sparrows_(1949)	http://dbpedia.org/resource/Crows_and_Sparrows
1197	1352	Shadow_of_Angels_(Schatten_der_Engel)_(1976)	http://dbpedia.org/resource/Shadow_of_Angels
1198	1353	1-900_(1994)	http://dbpedia.org/resource/1-900_(film)
1199	1354	Venice/Venice_(1992)	http://dbpedia.org/resource/Venice/Venice
1200	1355	Infinity_(1996)	http://dbpedia.org/resource/Infinity_(film)
1201	1356	Ed's_Next_Move_(1996)	http://dbpedia.org/resource/Ed's_Next_Move
1202	1360	Sexual_Life_of_the_Belgians,_The_(1994)	http://dbpedia.org/resource/La_Vie_sexuelle_des_Belges_1950–1978
1203	1361	Search_for_One-eye_Jimmy,_The_(1996)	http://dbpedia.org/resource/The_Search_for_One-eye_Jimmy
1204	1362	American_Strays_(1996)	http://dbpedia.org/resource/American_Strays
1205	1365	Johnny_100_Pesos_(1993)	http://dbpedia.org/resource/Johnny_100_Pesos
1206	1367	Faust_(1994)	http://dbpedia.org/resource/Faust_(1994_film)
1207	1368	Mina_Tannenbaum_(1994)	http://dbpedia.org/resource/Mina_Tannenbaum
1208	1370	I_Can't_Sleep_(J'ai_pas_sommeil)_(1994)	http://dbpedia.org/resource/I_Can't_Sleep_(film)
1209	1374	Falling_in_Love_Again_(1980)	http://dbpedia.org/resource/Falling_in_Love_Again_(1980_film)
1210	1375	Cement_Garden,_The_(1993)	http://dbpedia.org/resource/The_Cement_Garden_(film)
1211	1376	Meet_Wally_Sparks_(1997)	http://dbpedia.org/resource/Meet_Wally_Sparks
1212	1377	Hotel_de_Love_(1996)	http://dbpedia.org/resource/Hotel_de_Love
1213	1378	Rhyme_&_Reason_(1997)	http://dbpedia.org/resource/Rhyme_&_Reason_(film)
1214	1379	Love_and_Other_Catastrophes_(1996)	http://dbpedia.org/resource/Love_and_Other_Catastrophes
1215	1380	Hollow_Reed_(1996)	http://dbpedia.org/resource/Hollow_Reed
