entity_head	relation	entity_tail
1050	4	37754
1050	4	37755
1050	4	37756
1050	4	37757
1050	4	37758
1050	4	37759
1050	5	37760
1050	5	37761
1050	5	37762
1050	5	37763
1050	6	37764
1051	1	37765
1051	2	37766
1051	3	37767
1051	4	37768
1051	4	37769
1051	4	37770
1051	4	37771
1051	4	37772
1051	4	37773
1051	4	37774
1051	4	37775
1051	4	37776
1051	4	37777
1051	4	37778
1051	4	37779
1051	4	37780
1051	5	37781
1051	5	37782
1051	5	37783
1051	5	37784
1051	5	37785
1051	5	37786
1051	5	37787
1051	6	37788
1052	0	37789
1052	0	37790
1052	1	37791
1052	1	37792
1052	2	37793
1052	4	37794
1052	4	37795
1052	4	37796
1052	4	37797
1052	4	37798
1052	4	37799
1052	4	37800
1052	4	37801
1052	4	37802
1052	4	37803
1052	4	37804
1052	4	37805
1052	5	37806
1052	5	37807
1052	5	37808
1052	5	37809
1052	5	37810
1052	6	37811
1053	0	37812
1053	0	37813
1053	1	37814
1053	2	37815
1053	3	37816
1053	4	37817
1053	4	37818
1053	4	37819
1053	4	37820
1053	4	37821
1053	4	37822
1053	4	37823
1053	4	37824
1053	4	37825
1053	4	37826
1053	4	37827
1053	4	37828
1053	4	37829
1053	4	37830
1053	4	37831
1053	4	37832
1053	4	37833
1053	5	37834
1053	5	37835
1053	5	37836
1053	5	37837
1053	5	37838
1053	5	37839
1053	5	37840
1053	5	37841
1053	5	37842
1053	5	37843
1053	5	37844
1053	5	37845
1053	6	37846
1054	0	37847
1054	0	37848
1054	1	37849
1054	3	37850
1054	4	37851
1054	4	37852
1054	4	37853
1054	4	37854
1054	4	37855
1054	4	37856
1054	4	37857
1054	4	37858
1054	4	37859
1054	4	37860
1054	4	37861
1054	4	37862
1054	5	37863
1054	5	37864
1054	5	37865
1054	6	37866
1055	0	37867
1055	0	37868
1055	1	37869
1055	2	37870
1055	3	37871
1055	4	37872
1055	4	37873
1055	4	37874
1055	4	37875
1055	4	37876
1055	4	37877
1055	4	37878
1055	4	37879
1055	4	37880
1055	4	37881
1055	4	37882
1055	4	37883
1055	4	37884
1055	4	37885
1055	4	37886
1055	4	37887
1055	4	37888
1055	4	37889
1055	5	37890
1055	5	37891
1055	5	37892
1055	5	37893
1055	5	37894
1055	5	37895
1055	6	37896
1056	0	37897
1056	1	37898
1056	2	37899
1056	3	37900
1056	4	37901
1056	4	37902
1056	4	37903
1056	4	37904
1056	4	37905
1056	4	37906
1056	4	37907
1056	4	37908
1056	4	37909
1056	4	37910
1056	4	37911
1056	4	37912
1056	4	37913
1056	4	37914
1056	4	37915
1056	4	37916
1056	4	37917
1056	5	37918
1056	5	37919
1056	5	37920
1056	5	37921
1056	5	37922
1056	5	37923
1056	5	37924
1056	6	37925
1057	1	37926
1057	1	37927
1057	2	37928
1057	4	37929
1057	4	37930
1057	4	37931
1057	4	37932
1057	4	37933
1057	4	37934
1057	4	37935
1057	4	37936
1057	4	37937
1057	4	37938
1057	4	37939
1057	4	37940
1057	4	37941
1057	4	37942
1057	4	37943
1057	4	37944
1057	4	37945
1057	4	37946
1057	4	37947
1057	4	37948
1057	4	37949
1057	5	37950
1057	5	37951
1057	5	37952
1057	5	37953
1057	6	37954
1058	0	37955
1058	1	37956
1058	2	37957
1058	4	37958
1058	4	37959
1058	4	37960
1058	4	37961
1058	4	37962
1058	4	37963
1058	4	37964
1058	4	37965
1058	4	37966
1058	4	37967
1058	4	37968
1058	4	37969
1058	4	37970
1058	4	37971
1058	4	37972
1058	4	37973
1058	4	37974
1058	4	37975
1058	4	37976
1058	4	37977
1058	4	37978
1058	4	37979
1058	4	37980
1058	5	37981
1058	5	37982
1058	5	37983
1058	5	37984
1058	6	37985
1059	0	37986
1059	1	37987
1059	2	37988
1059	4	37989
1059	4	37990
1059	4	37991
1059	4	37992
1059	4	37993
1059	4	37994
1059	4	37995
1059	4	37996
1059	4	37997
1059	4	37998
1059	4	37999
1059	4	38000
1059	4	38001
1059	4	38002
1059	4	38003
1059	5	38004
1059	5	38005
1059	5	38006
1059	5	38007
1059	6	38008
1060	0	38009
1060	2	38010
1060	3	38011
1060	4	38012
1060	4	38013
1060	4	38014
1060	4	38015
1060	4	38016
1060	4	38017
1060	4	38018
1060	4	38019
1060	4	38020
1060	4	38021
1060	4	38022
1060	4	38023
1060	4	38024
1060	4	38025
1060	4	38026
1060	4	38027
1060	5	38028
1060	5	38029
1060	5	38030
1060	5	38031
1060	6	38032
1061	0	38033
1061	1	38034
1061	2	38035
1061	2	38036
1061	3	38037
1061	3	38038
1061	4	38039
1061	4	38040
1061	4	38041
1061	4	38042
1061	4	38043
1061	4	38044
1061	4	38045
1061	4	38046
1061	4	38047
1061	4	38048
1061	4	38049
1061	4	38050
1061	4	38051
1061	4	38052
1061	4	38053
1061	4	38054
1061	4	38055
1061	4	38056
1061	4	38057
1061	4	38058
1061	5	38059
1061	5	38060
1061	5	38061
1061	6	38062
1062	1	38063
1062	4	38064
1062	4	38065
1062	4	38066
1062	4	38067
1062	4	38068
1062	4	38069
1062	4	38070
1062	4	38071
1062	4	38072
1062	4	38073
1062	5	38074
1062	5	38075
1062	5	38076
1062	5	38077
1062	5	38078
1063	1	38079
1063	4	38080
1063	4	38081
1063	4	38082
1063	4	38083
1063	4	38084
1063	4	38085
1063	4	38086
1063	4	38087
1063	4	38088
1063	5	38089
1063	5	38090
1063	5	38091
1063	5	38092
1063	6	38093
1064	2	38094
1064	4	38095
1064	4	38096
1064	4	38097
1064	4	38098
1064	4	38099
1064	4	38100
1064	4	38101
1064	4	38102
1064	4	38103
1064	5	38104
1064	5	38105
1064	5	38106
1064	5	38107
1064	5	38108
1064	5	38109
1064	5	38110
1064	6	38111
1065	0	38112
1065	0	38113
1065	1	38114
1065	3	38115
1065	4	38116
1065	4	38117
1065	4	38118
1065	4	38119
1065	4	38120
1065	4	38121
1065	4	38122
1065	4	38123
1065	4	38124
1065	4	38125
1065	4	38126
1065	4	38127
1065	4	38128
1065	4	38129
1065	4	38130
1065	4	38131
1065	4	38132
1065	4	38133
1065	4	38134
1065	5	38135
1065	5	38136
1065	5	38137
1065	5	38138
1065	5	38139
1065	5	38140
1065	6	38141
1066	0	38142
1066	0	38143
1066	1	38144
1066	2	38145
1066	2	38146
1066	3	38147
1066	4	38148
1066	4	38149
1066	4	38150
1066	4	38151
1066	4	38152
1066	4	38153
1066	4	38154
1066	4	38155
1066	4	38156
1066	4	38157
1066	4	38158
1066	4	38159
1066	5	38160
1066	5	38161
1066	5	38162
1066	5	38163
1066	6	38164
1067	0	38165
1067	1	38166
1067	2	38167
1067	2	38168
1067	3	38169
1067	4	38170
1067	4	38171
1067	4	38172
1067	4	38173
1067	4	38174
1067	4	38175
1067	4	38176
1067	4	38177
1067	4	38178
1067	4	38179
1067	4	38180
1067	4	38181
1067	4	38182
1067	4	38183
1067	4	38184
1067	5	38185
1067	5	38186
1067	5	38187
1067	5	38188
1067	5	38189
1067	6	38190
1068	0	38191
1068	0	38192
1068	1	38193
1068	2	38194
1068	3	38195
1068	4	38196
1068	4	38197
1068	4	38198
1068	4	38199
1068	4	38200
1068	4	38201
1068	4	38202
1068	4	38203
1068	4	38204
1068	4	38205
1068	4	38206
1068	4	38207
1068	4	38208
1068	4	38209
1068	4	38210
1068	4	38211
1068	4	38212
1068	5	38213
1068	5	38214
1068	5	38215
1068	5	38216
1068	5	38217
1068	6	38218
1069	0	38219
1069	0	38220
1069	1	38221
1069	3	38222
1069	4	38223
1069	4	38224
1069	4	38225
1069	4	38226
1069	4	38227
1069	4	38228
1069	4	38229
1069	4	38230
1069	4	38231
1069	4	38232
1069	4	38233
1069	4	38234
1069	5	38235
1069	5	38236
1069	5	38237
1069	5	38238
1069	6	38239
1070	0	38240
1070	1	38241
1070	3	38242
1070	4	38243
1070	4	38244
1070	4	38245
1070	4	38246
1070	4	38247
1070	4	38248
1070	4	38249
1070	4	38250
1070	4	38251
1070	4	38252
1070	4	38253
1070	4	38254
1070	4	38255
1070	4	38256
1070	4	38257
1070	4	38258
1070	4	38259
1070	4	38260
1070	4	38261
1070	4	38262
1070	5	38263
1070	5	38264
1070	5	38265
1070	5	38266
1070	6	38267
1071	0	38268
1071	0	38269
1071	1	38270
1071	2	38271
1071	2	38272
1071	4	38273
1071	4	38274
1071	4	38275
1071	4	38276
1071	4	38277
1071	4	38278
1071	4	38279
1071	4	38280
1071	5	38281
1071	5	38282
1071	6	38283
1072	4	38284
1072	4	38285
1072	4	38286
1072	4	38287
1072	4	38288
1072	4	38289
1072	4	38290
1072	4	38291
1072	4	38292
1072	4	38293
1072	4	38294
1072	4	38295
1073	1	38296
1073	2	38297
1073	2	38298
1073	4	38299
1073	4	38300
1073	4	38301
1073	4	38302
1073	4	38303
1073	4	38304
1073	4	38305
1073	4	38306
1073	4	38307
1073	4	38308
1073	4	38309
1073	4	38310
1073	4	38311
1073	4	38312
1073	4	38313
1073	4	38314
1073	4	38315
1073	5	38316
1073	5	38317
1073	5	38318
1073	5	38319
1073	6	38320
1074	2	38321
1074	3	38322
1074	4	38323
1074	4	38324
1074	4	38325
1074	4	38326
1074	4	38327
1074	4	38328
1074	4	38329
1074	4	38330
1074	4	38331
1074	4	38332
1074	4	38333
1074	5	38334
1074	5	38335
1074	5	38336
1074	6	38337
1075	0	38338
1075	0	38339
1075	1	38340
1075	2	38341
1075	3	38342
1075	4	38343
1075	4	38344
1075	4	38345
1075	4	38346
1075	4	38347
1075	4	38348
1075	4	38349
1075	4	38350
1075	4	38351
1075	4	38352
1075	4	38353
1075	4	38354
1075	4	38355
1075	4	38356
1075	4	38357
1075	4	38358
1075	4	38359
1075	4	38360
1075	5	38361
1075	5	38362
1075	5	38363
1075	5	38364
1075	5	38365
1075	5	38366
1075	5	38367
1075	6	38368
1076	1	38369
1076	2	38370
1076	4	38371
1076	4	38372
1076	4	38373
1076	4	38374
1076	4	38375
1076	4	38376
1076	4	38377
1076	4	38378
1076	4	38379
1076	4	38380
1076	4	38381
1076	4	38382
1076	4	38383
1076	4	38384
1076	4	38385
1076	4	38386
1076	4	38387
1076	4	38388
1076	4	38389
1076	4	38390
1076	4	38391
1076	4	38392
1076	5	38393
1076	5	38394
1076	5	38395
1076	5	38396
1076	5	38397
1076	5	38398
1076	6	38399
1077	0	38400
1077	0	38401
1077	1	38402
1077	2	38403
1077	4	38404
1077	4	38405
1077	4	38406
1077	4	38407
1077	4	38408
1077	4	38409
1077	4	38410
1077	4	38411
1077	4	38412
1077	4	38413
1077	4	38414
1077	4	38415
1077	5	38416
1077	5	38417
1077	5	38418
1077	5	38419
1077	5	38420
1077	5	38421
1077	6	38422
1078	2	38423
1078	4	38424
1078	4	38425
1078	4	38426
1078	4	38427
1078	4	38428
1078	5	38429
1078	5	38430
1078	6	38431
1078	6	38432
1079	2	38433
1079	3	38434
1079	4	38435
1079	4	38436
1079	4	38437
1079	4	38438
1079	4	38439
1079	4	38440
1079	4	38441
1079	4	38442
1079	4	38443
1079	4	38444
1079	4	38445
1079	4	38446
1079	4	38447
1079	4	38448
1079	4	38449
1079	4	38450
1079	4	38451
1079	4	38452
1079	4	38453
1079	4	38454
1079	5	38455
1079	5	38456
1079	5	38457
1079	6	38458
1080	1	38459
1080	2	38460
1080	3	38461
1080	4	38462
1080	4	38463
1080	4	38464
1080	4	38465
1080	4	38466
1080	4	38467
1080	4	38468
1080	4	38469
1080	4	38470
1080	4	38471
1080	4	38472
1080	4	38473
1080	4	38474
1080	4	38475
1080	4	38476
1080	4	38477
1080	4	38478
1080	4	38479
1080	4	38480
1080	5	38481
1080	5	38482
1080	5	38483
1080	5	38484
1080	5	38485
1080	6	38486
1081	0	38487
1081	1	38488
1081	2	38489
1081	2	38490
1081	2	38491
1081	3	38492
1081	4	38493
1081	4	38494
1081	4	38495
1081	4	38496
1081	4	38497
1081	4	38498
1081	4	38499
1081	4	38500
1081	4	38501
1081	4	38502
1081	4	38503
1081	4	38504
1081	4	38505
1081	5	38506
1081	5	38507
1081	6	38508
1082	0	38509
1082	2	38510
1082	2	38511
1082	3	38512
1082	4	38513
1082	4	38514
1082	4	38515
1082	4	38516
1082	4	38517
1082	4	38518
1082	4	38519
1082	4	38520
1082	4	38521
1082	4	38522
1082	4	38523
1082	4	38524
1082	4	38525
1082	4	38526
1082	4	38527
1082	4	38528
1082	4	38529
1082	4	38530
1082	4	38531
1082	4	38532
1082	4	38533
1082	4	38534
1082	4	38535
1082	4	38536
1082	4	38537
1082	4	38538
1082	4	38539
1082	4	38540
1082	4	38541
1082	4	38542
1082	4	38543
1082	5	38544
1082	5	38545
1082	5	38546
1082	5	38547
1082	5	38548
1082	5	38549
1082	5	38550
1082	6	38551
1083	0	38552
1083	4	38553
1083	4	38554
1083	4	38555
1083	4	38556
1083	4	38557
1083	4	38558
1083	4	38559
1083	4	38560
1083	4	38561
1083	4	38562
1083	4	38563
1083	4	38564
1083	4	38565
1083	4	38566
1083	4	38567
1083	4	38568
1083	4	38569
1083	4	38570
1083	4	38571
1083	4	38572
1083	4	38573
1083	4	38574
1083	4	38575
1083	4	38576
1083	4	38577
1083	4	38578
1083	4	38579
1083	4	38580
1083	4	38581
1083	4	38582
1083	5	38583
1083	5	38584
1083	5	38585
1083	6	38586
1084	0	38587
1084	1	38588
1084	2	38589
1084	2	38590
1084	2	38591
1084	3	38592
1084	4	38593
1084	4	38594
1084	4	38595
1084	4	38596
1084	4	38597
1084	4	38598
1084	4	38599
1084	4	38600
1084	4	38601
1084	4	38602
1084	4	38603
1084	4	38604
1084	4	38605
1084	4	38606
1084	4	38607
1084	4	38608
1084	4	38609
1084	4	38610
1084	4	38611
1084	4	38612
1084	4	38613
1084	4	38614
1084	4	38615
1084	4	38616
1084	4	38617
1084	4	38618
1084	5	38619
1084	5	38620
1084	5	38621
1084	6	38622
1085	0	38623
1085	1	38624
1085	2	38625
1085	2	38626
1085	3	38627
1085	4	38628
1085	4	38629
1085	4	38630
1085	4	38631
1085	4	38632
1085	4	38633
1085	4	38634
1085	4	38635
1085	4	38636
1085	4	38637
1085	4	38638
1085	4	38639
1085	4	38640
1085	4	38641
1085	4	38642
1085	4	38643
1085	4	38644
1085	4	38645
1085	4	38646
1085	4	38647
1085	4	38648
1085	4	38649
1085	5	38650
1085	5	38651
1085	5	38652
1085	5	38653
1085	5	38654
1085	6	38655
1086	0	38656
1086	1	38657
1086	3	38658
1086	4	38659
1086	4	38660
1086	4	38661
1086	4	38662
1086	4	38663
1086	4	38664
1086	4	38665
1086	4	38666
1086	4	38667
1086	4	38668
1086	4	38669
1086	5	38670
1086	5	38671
1086	5	38672
1087	0	38673
1087	1	38674
1087	2	38675
1087	4	38676
1087	4	38677
1087	4	38678
1087	4	38679
1087	4	38680
1087	4	38681
1087	4	38682
1087	4	38683
1087	4	38684
1087	4	38685
1087	4	38686
1087	4	38687
1087	4	38688
1087	4	38689
1087	4	38690
1087	4	38691
1087	4	38692
1087	4	38693
1087	4	38694
1087	4	38695
1087	4	38696
1087	4	38697
1087	5	38698
1087	5	38699
1087	5	38700
1087	5	38701
1087	5	38702
1087	5	38703
1087	6	38704
1088	0	38705
1088	0	38706
1088	1	38707
1088	2	38708
1088	3	38709
1088	4	38710
1088	4	38711
1088	4	38712
1088	4	38713
1088	4	38714
1088	4	38715
1088	4	38716
1088	4	38717
1088	4	38718
1088	4	38719
1088	4	38720
1088	4	38721
1088	4	38722
1088	4	38723
1088	4	38724
1088	4	38725
1088	4	38726
1088	4	38727
1088	5	38728
1088	5	38729
1088	5	38730
1088	5	38731
1088	5	38732
1088	6	38733
1089	0	38734
1089	1	38735
1089	2	38736
1089	2	38737
1089	3	38738
1089	4	38739
1089	4	38740
1089	4	38741
1089	4	38742
1089	4	38743
1089	4	38744
1089	4	38745
1089	4	38746
1089	4	38747
1089	4	38748
1089	4	38749
1089	4	38750
1089	4	38751
1089	4	38752
1089	4	38753
1089	4	38754
1089	5	38755
1089	5	38756
1089	5	38757
1089	5	38758
1089	5	38759
1089	5	38760
1089	5	38761
1089	5	38762
1089	6	38763
1090	0	38764
1090	0	38765
1090	1	38766
1090	2	38767
1090	2	38768
1090	3	38769
1090	4	38770
1090	4	38771
1090	4	38772
1090	4	38773
1090	4	38774
1090	4	38775
1090	4	38776
1090	4	38777
1090	4	38778
1090	4	38779
1090	4	38780
1090	4	38781
1090	4	38782
1090	4	38783
1090	4	38784
1090	4	38785
1090	4	38786
1090	4	38787
1090	5	38788
1090	5	38789
1090	5	38790
1090	5	38791
1090	5	38792
1090	5	38793
1090	5	38794
1090	5	38795
1090	6	38796
1091	0	38797
1091	1	38798
1091	2	38799
1091	3	38800
1091	4	38801
1091	4	38802
1091	4	38803
1091	4	38804
1091	4	38805
1091	4	38806
1091	4	38807
1091	4	38808
1091	4	38809
1091	4	38810
1091	4	38811
1091	4	38812
1091	4	38813
1091	4	38814
1091	4	38815
1091	4	38816
1091	4	38817
1091	4	38818
1091	4	38819
1091	5	38820
1091	5	38821
1091	5	38822
1091	5	38823
1091	5	38824
1091	5	38825
1091	6	38826
1092	0	38827
1092	1	38828
1092	4	38829
1092	4	38830
1092	4	38831
1092	4	38832
1092	4	38833
1092	4	38834
1092	4	38835
1092	4	38836
1092	4	38837
1092	4	38838
1092	4	38839
1092	4	38840
1092	4	38841
1092	4	38842
1092	4	38843
1092	4	38844
1092	5	38845
1092	5	38846
1092	5	38847
1092	5	38848
1092	5	38849
1092	5	38850
1092	6	38851
1093	0	38852
1093	0	38853
1093	1	38854
1093	2	38855
1093	3	38856
1093	4	38857
1093	4	38858
1093	4	38859
1093	4	38860
1093	4	38861
1093	4	38862
1093	4	38863
1093	4	38864
1093	4	38865
1093	4	38866
1093	4	38867
1093	4	38868
1093	4	38869
1093	4	38870
1093	5	38871
1093	5	38872
1093	5	38873
1093	6	38874
1094	0	38875
1094	1	38876
1094	2	38877
1094	3	38878
1094	4	38879
1094	4	38880
1094	4	38881
1094	4	38882
1094	4	38883
1094	4	38884
1094	4	38885
1094	4	38886
1094	4	38887
1094	4	38888
1094	4	38889
1094	4	38890
1094	4	38891
1094	5	38892
1094	5	38893
1094	5	38894
1094	5	38895
1094	6	38896
1095	0	38897
1095	1	38898
1095	2	38899
1095	4	38900
1095	4	38901
1095	4	38902
1095	4	38903
1095	4	38904
1095	4	38905
1095	4	38906
1095	4	38907
1095	4	38908
1095	4	38909
1095	4	38910
1095	4	38911
1095	4	38912
1095	4	38913
1095	4	38914
1095	4	38915
1095	4	38916
1095	4	38917
1095	4	38918
1095	4	38919
1095	4	38920
1095	4	38921
1095	4	38922
1095	4	38923
1095	4	38924
1095	4	38925
1095	4	38926
1095	4	38927
1095	4	38928
1095	4	38929
1095	4	38930
1095	4	38931
1095	4	38932
1095	4	38933
1095	4	38934
1095	4	38935
1095	4	38936
1095	4	38937
1095	4	38938
1095	5	38939
1095	5	38940
1095	6	38941
1096	0	38942
1096	0	38943
1096	1	38944
1096	2	38945
1096	2	38946
1096	4	38947
1096	4	38948
1096	4	38949
1096	4	38950
1096	4	38951
1096	4	38952
1096	4	38953
1096	4	38954
1096	4	38955
1096	4	38956
1096	4	38957
1096	4	38958
1096	4	38959
1096	4	38960
1096	4	38961
1096	4	38962
1096	4	38963
1096	4	38964
1096	4	38965
1096	4	38966
1096	4	38967
1096	5	38968
1096	5	38969
1096	5	38970
1096	5	38971
1096	5	38972
1096	5	38973
1096	5	38974
1097	0	38975
1097	1	38976
1097	1	38977
1097	2	38978
1097	2	38979
1097	3	38980
1097	4	38981
1097	4	38982
1097	4	38983
1097	4	38984
1097	4	38985
1097	4	38986
1097	4	38987
1097	4	38988
1097	4	38989
1097	4	38990
1097	4	38991
1097	4	38992
1097	4	38993
1097	4	38994
1097	4	38995
1097	4	38996
1097	4	38997
1097	5	38998
1097	5	38999
1097	5	39000
1097	6	39001
1098	0	39002
1098	0	39003
1098	0	39004
1098	0	39005
1098	1	39006
1098	2	39007
1098	2	39008
1098	3	39009
1098	4	39010
1098	4	39011
1098	4	39012
1098	4	39013
1098	4	39014
1098	4	39015
1098	4	39016
1098	4	39017
1098	4	39018
1098	4	39019
1098	4	39020
1098	4	39021
1098	4	39022
1098	4	39023
1098	4	39024
1098	4	39025
1098	4	39026
1098	4	39027
1098	4	39028
1098	4	39029
1098	4	39030
1098	5	39031
1098	5	39032
1098	5	39033
1098	6	39034
1099	1	39035
1099	2	39036
1099	2	39037
1099	3	39038
1099	4	39039
1099	4	39040
1099	4	39041
1099	4	39042
1099	4	39043
1099	4	39044
1099	4	39045
1099	4	39046
1099	4	39047
1099	4	39048
1099	4	39049
1099	4	39050
1099	4	39051
1099	4	39052
1099	4	39053
1099	4	39054
1099	4	39055
1099	4	39056
1099	4	39057
1099	4	39058
1099	4	39059
1099	4	39060
1099	4	39061
1099	4	39062
1099	5	39063
1099	5	39064
1099	5	39065
1099	5	39066
1099	5	39067
1099	5	39068
1099	5	39069
1099	5	39070
1099	6	39071
1100	1	39072
1100	2	39073
1100	2	39074
1100	2	39075
1100	4	39076
1100	4	39077
1100	4	39078
1100	4	39079
1100	4	39080
1100	4	39081
1100	4	39082
1100	4	39083
1100	4	39084
1100	4	39085
1100	4	39086
1100	4	39087
1100	4	39088
1100	4	39089
1100	4	39090
1100	4	39091
1100	4	39092
1100	4	39093
1100	4	39094
1100	4	39095
1100	4	39096
1100	4	39097
1100	4	39098
1100	4	39099
1100	4	39100
1100	4	39101
1100	4	39102
1100	4	39103
1100	4	39104
1100	4	39105
1100	4	39106
1100	4	39107
1100	4	39108
1100	4	39109
1100	4	39110
1100	4	39111
1100	4	39112
1100	4	39113
1100	4	39114
1100	4	39115
1100	4	39116
1100	4	39117
1100	5	39118
1100	5	39119
1100	5	39120
1100	5	39121
1100	5	39122
1100	5	39123
1100	5	39124
1100	6	39125
1101	0	39126
1101	1	39127
1101	2	39128
1101	3	39129
1101	4	39130
1101	4	39131
1101	4	39132
1101	4	39133
1101	4	39134
1101	4	39135
1101	4	39136
1101	4	39137
1101	4	39138
1101	4	39139
1101	4	39140
1101	4	39141
1101	4	39142
1101	4	39143
1101	4	39144
1101	4	39145
1101	4	39146
1101	4	39147
1101	4	39148
1101	4	39149
1101	4	39150
1101	4	39151
1101	4	39152
1101	4	39153
1101	4	39154
1101	5	39155
1101	5	39156
1101	5	39157
1101	5	39158
1101	5	39159
1101	5	39160
1101	6	39161
1102	0	39162
1102	0	39163
1102	1	39164
1102	2	39165
1102	2	39166
1102	3	39167
1102	4	39168
1102	4	39169
1102	4	39170
1102	4	39171
1102	4	39172
1102	4	39173
1102	4	39174
1102	4	39175
1102	4	39176
1102	4	39177
1102	4	39178
1102	4	39179
1102	4	39180
1102	4	39181
1102	5	39182
1102	5	39183
1102	5	39184
1102	5	39185
1102	6	39186
1103	1	39187
1103	2	39188
1103	3	39189
1103	4	39190
1103	4	39191
1103	4	39192
1103	4	39193
1103	4	39194
1103	4	39195
1103	4	39196
1103	4	39197
1103	4	39198
1103	4	39199
1103	4	39200
1103	4	39201
1103	4	39202
1103	4	39203
1103	5	39204
1103	5	39205
1103	5	39206
1103	5	39207
1103	5	39208
1103	6	39209
1104	1	39210
1104	2	39211
1104	3	39212
1104	4	39213
1104	4	39214
1104	4	39215
1104	4	39216
1104	4	39217
1104	4	39218
1104	4	39219
1104	4	39220
1104	4	39221
1104	4	39222
1104	4	39223
1104	4	39224
1104	5	39225
1104	5	39226
1104	5	39227
1104	5	39228
1104	5	39229
1104	5	39230
1104	6	39231
1105	0	39232
1105	1	39233
1105	2	39234
1105	2	39235
1105	2	39236
1105	2	39237
1105	3	39238
1105	4	39239
1105	4	39240
1105	4	39241
1105	4	39242
1105	4	39243
1105	4	39244
1105	4	39245
1105	4	39246
1105	4	39247
1105	4	39248
1105	4	39249
1105	4	39250
1105	4	39251
1105	4	39252
1105	5	39253
1105	5	39254
1105	5	39255
1105	6	39256
1106	0	39257
1106	0	39258
1106	1	39259
1106	3	39260
1106	4	39261
1106	4	39262
1106	4	39263
1106	4	39264
1106	4	39265
1106	4	39266
1106	4	39267
1106	4	39268
1106	4	39269
1106	4	39270
1106	4	39271
1106	4	39272
1106	4	39273
1106	4	39274
1106	4	39275
1106	4	39276
1106	5	39277
1106	5	39278
1106	5	39279
1106	5	39280
1106	5	39281
1106	6	39282
1107	0	39283
1107	0	39284
1107	1	39285
1107	2	39286
1107	3	39287
1107	4	39288
1107	4	39289
1107	4	39290
1107	4	39291
1107	4	39292
1107	4	39293
1107	4	39294
1107	4	39295
1107	4	39296
1107	4	39297
1107	4	39298
1107	4	39299
1107	4	39300
1107	4	39301
1107	4	39302
1107	5	39303
1107	5	39304
1107	5	39305
1107	6	39306
1108	0	39307
1108	0	39308
1108	1	39309
1108	2	39310
1108	3	39311
1108	4	39312
1108	4	39313
1108	4	39314
1108	4	39315
1108	4	39316
1108	4	39317
1108	4	39318
1108	4	39319
1108	4	39320
1108	4	39321
1108	4	39322
1108	4	39323
1108	4	39324
1108	4	39325
1108	4	39326
1108	4	39327
1108	4	39328
1108	4	39329
1108	5	39330
1108	5	39331
1108	5	39332
1108	5	39333
1108	5	39334
1108	6	39335
1109	0	39336
1109	1	39337
1109	2	39338
1109	4	39339
1109	4	39340
1109	4	39341
1109	4	39342
1109	4	39343
1109	4	39344
1109	4	39345
1109	4	39346
1109	4	39347
1109	4	39348
1109	4	39349
1109	4	39350
1109	4	39351
1109	4	39352
1109	4	39353
1109	4	39354
1109	4	39355
1109	4	39356
1109	4	39357
1109	4	39358
1109	4	39359
1109	4	39360
1109	4	39361
1109	4	39362
1109	4	39363
1109	4	39364
1109	5	39365
1109	5	39366
1109	5	39367
1109	5	39368
1109	5	39369
1109	5	39370
1109	5	39371
1109	5	39372
1109	5	39373
1109	5	39374
1109	5	39375
1109	5	39376
1109	5	39377
1109	5	39378
1109	5	39379
1109	5	39380
1109	5	39381
1109	5	39382
1109	5	39383
1109	5	39384
1109	5	39385
1109	5	39386
1109	5	39387
1109	5	39388
1109	6	39389
1110	0	39390
1110	0	39391
1110	0	39392
1110	1	39393
1110	2	39394
1110	2	39395
1110	3	39396
1110	4	39397
1110	4	39398
1110	4	39399
1110	4	39400
1110	4	39401
1110	4	39402
1110	4	39403
1110	4	39404
1110	4	39405
1110	4	39406
1110	4	39407
1110	4	39408
1110	4	39409
1110	4	39410
1110	4	39411
1110	4	39412
1110	4	39413
1110	4	39414
1110	4	39415
1110	4	39416
1110	4	39417
1110	5	39418
1110	5	39419
1110	5	39420
1110	6	39421
1111	2	39422
1111	2	39423
1111	3	39424
1111	4	39425
1111	4	39426
1111	4	39427
1111	4	39428
1111	4	39429
1111	4	39430
1111	4	39431
1111	4	39432
1111	4	39433
1111	5	39434
1111	6	39435
1112	0	39436
1112	1	39437
1112	2	39438
1112	4	39439
1112	4	39440
1112	4	39441
1112	4	39442
1112	4	39443
1112	4	39444
1112	4	39445
1112	4	39446
1112	4	39447
1112	4	39448
1112	4	39449
1112	4	39450
1112	4	39451
1112	5	39452
1112	5	39453
1112	5	39454
1112	5	39455
1112	5	39456
1112	5	39457
1112	5	39458
1112	6	39459
1113	1	39460
1113	2	39461
1113	2	39462
1113	4	39463
1113	4	39464
1113	4	39465
1113	4	39466
1113	4	39467
1113	4	39468
1113	4	39469
1113	5	39470
1113	5	39471
1113	5	39472
1113	5	39473
1113	6	39474
1114	0	39475
1114	0	39476
1114	0	39477
1114	1	39478
1114	2	39479
1114	2	39480
1114	2	39481
1114	3	39482
1114	4	39483
1114	4	39484
1114	4	39485
1114	4	39486
1114	4	39487
1114	4	39488
1114	4	39489
1114	4	39490
1114	4	39491
1114	4	39492
1114	4	39493
1114	4	39494
1114	4	39495
1114	4	39496
1114	4	39497
1114	4	39498
1114	4	39499
1114	4	39500
1114	4	39501
